StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"2","NSW","Paterson","249","36","Somerset","Current","Somerset Sporting Complex","Somerset Dr","","","THORNTON","NSW","2322","58535","Somerset Sporting Complex","Somerset Dr  ","THORNTON","","","Driveway off Somerset Dr","-32.7791565","151.6548765","1111818","Assisted","1356","63","4","1"
"2","NSW","Paterson","249","36","Sydney (Paterson)","Current","Sydney Town Hall","George St","","","SYDNEY","NSW","2000","14143","Town Hall","George St","SYDNEY","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1133740","Assisted","17","0","0","0"
"2","NSW","Paterson","249","36","Tanilba Bay","Current","Tanilba Bay Public School","1a King Albert Ave","","","TANILBA BAY","NSW","2319","1641","Public School","1A King Albert Ave","TANILBA BAY","","","Entry car park on King Albert Ave","-32.7290250","152.0042288","1112009","Assisted","2147","142","6","2"
"2","NSW","Paterson","249","36","Tarro","Current","Tarro Community Hall","2A Northern Ave","","","TARRO","NSW","2322","1422","Community Hall","2A Northern Ave","TARRO","","","Street access on Northern Ave.","-32.8101242","151.6628354","1122313","Assisted","433","26","2","1"
"2","NSW","Paterson","249","36","Telarah","Current","Telarah Public School","Raymond St","","","TELARAH","NSW","2320","1423","Public School","Raymond St","TELARAH","","","Main/disabled access corner Lismore Ave & Russell St West. Alternative entries George St, Raymond St & Russels St East Russell St East.","-32.7255000","151.5320000","1111735","Assisted","1346","126","4","2"
"2","NSW","Paterson","249","36","Tenambit","Current","Tenambit Public School","Edward St","","","TENAMBIT","NSW","2323","1424","Public School","Edward St","TENAMBIT","","","Main entrance Edward St","-32.7422000","151.6055000","1111516","Assisted","2131","141","6","2"
"2","NSW","Paterson","249","36","Thornton","Current","Thornton Public School","28 Government Rd","","","THORNTON","NSW","2322","1425","Public School","28 Government Rd  ","THORNTON","","","Entry Taylor Ave","-32.7797000","151.6410000","1111820","Assisted","3515","255","9","3"
"2","NSW","Paterson","249","36","Weston","Current","Weston Civic Centre","28-30 Second St","","","WESTON","NSW","2326","378","Civic Centre","28-30 Second St  ","WESTON","","","Entry from Station St.","-32.8133000","151.4590000","1111136","Assisted","1535","177","4","2"
"2","NSW","Paterson","249","36","Williamtown","Current","Williamtown Public Hall","2 Sandeman St","","","WILLIAMTOWN","NSW","2318","1655","Public Hall","2 Sandeman St  ","WILLIAMTOWN","","","Access via gate on Sandeman St.","-32.8092500","151.8456000","1112516","Assisted","548","75","2","1"
"2","NSW","Paterson","249","36","Wirreanda Medowie","Current","Wirreanda Public School","43 Brocklesby Rd","","","MEDOWIE","NSW","2318","31511","Wirreanda Public School","43 Brocklesby Rd","MEDOWIE","","","Enter via Brocklesby Rd gate","-32.7439223","151.8769867","1112512","Assisted","2401","172","7","2"
"2","NSW","Paterson","249","36","Woodberry","Current","Woodberry Public School","Lawson Ave","","","WOODBERRY","NSW","2322","1430","Public School","Lawson Ave","WOODBERRY","","","Enter via driveway on Lawson Ave","-32.7917662","151.6701543","1122320","Assisted","1579","162","4","2"
"2","NSW","Reid","144","37","Abbotsford","Current","Abbotsford Public School","350 Great North Rd","","","ABBOTSFORD","NSW","2046","1515","Public School","350 Great North Rd","ABBOTSFORD","","","Entrances: Main gate Great North Rd, Raynor Ave and Blackwall Point Rd gates will be closed","-33.8528000","151.1300000","1138630","Assisted","4029","382","11","4"
"2","NSW","Reid","144","37","Ashfield North (Reid)","Current","St John's Anglican Church","81 Alt St","","","ASHFIELD","NSW","2131","81772","St John's Anglican Church","81 Alt St  ","ASHFIELD","","","","-33.8813621","151.1279840","1139044","None","482","0","2","0"
"2","NSW","Reid","144","37","Breakfast Point","Appointment","St Patrick's Catholic Church","33 Gale St","","","MORTLAKE","NSW","2137","82951","St Patrick's Catholic Church","33 Gale St","MORTLAKE","","","Main entrance 33 Gale St Secondary entrance  Adams La","-33.8463803","151.1074328","1138337","Assisted","1941","125","6","2"
"2","NSW","Reid","144","37","Burwood","Current","Burwood Public School","1 Conder St","","","BURWOOD","NSW","2134","1516","Public School","1 Conder St","BURWOOD","","","Entrances: Conder St- 2 gates            Hornsey St            Stanley St","-33.8773365","151.0996115","1139113","Assisted","2803","484","8","5"
"2","NSW","Reid","144","37","Burwood East","Appointment","Burwood Girls High School","95 Queen St","","","CROYDON","NSW","2132","1517","Burwood Girls High School","95 Queen St  ","CROYDON","Canteen","Cheltenham Rd","Entrance:Main gate Cheltenham Rd Queen St- closed","-33.8757000","151.1130000","1139138","Assisted","2087","251","6","3"
"2","NSW","Reid","144","37","Burwood East (Reid)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Reid","144","37","Burwood Park","Current","Burwood Park Community Centre","Rear of 2B Comer St","","","BURWOOD","NSW","2134","1519","Burwood Park Community Centre","Rear of 2B Comer St  ","BURWOOD","Burwood Park","park pathway","Main entrance: Burwood Park via Comer St","-33.8719800","151.1040200","1139119","Assisted","1273","251","4","3"
"2","NSW","Reid","144","37","Chiswick","Current","St Andrews Anglican Church","cnr Bay Rd & Sibbick St","","","RUSSELL LEA","NSW","2046","1521","St Andrew's Anglican Church","cnr Bay Rd & Sibbick St","RUSSELL LEA","","Bay Rd","Entrance: Sibbick St","-33.8541000","151.1390000","1138514","Assisted","1768","140","5","2"
"2","NSW","Reid","144","37","Concord","Current","Sydney Cheil Church","7 Sydney St","","","CONCORD","NSW","2137","1522","Sydney Cheil Church","7 Sydney St","CONCORD","","","Entrance: Sydney St","-33.8640000","151.0945000","1138302","Assisted","827","103","3","1"
"2","NSW","Reid","144","37","Concord City","Current","Concord Community Church","26 Bent St","","","CONCORD","NSW","2137","1551","Community Church","26 Bent St","CONCORD","","","Carpark entry and access to ramp via Bre wer St entrance, general entry via Bent St","-33.8545749","151.1039930","1138322","Assisted","1803","157","5","2"
"2","NSW","Reid","144","37","Concord East","Current","Concord Public School","cnr Burwood Rd & Stanley St","","","CONCORD","NSW","2137","1524","Public School","cnr Burwood Rd & Stanley St","CONCORD","","Stanley St","Main Entrance:Stanley St","-33.8634000","151.1070000","1138335","Assisted","2751","178","7","2"
"2","NSW","Reid","144","37","Concord North","Current","Concord West Public School","345 Queen St","","","CONCORD WEST","NSW","2138","1525","Public School","345 Queen St","CONCORD WEST","","","Entrances: 378 Concord Rd and 345 Queen St.","-33.8397000","151.0860000","1138419","Assisted","1892","224","5","2"
"2","NSW","Reid","144","37","Concord West","Current","Concord West Uniting Church","310 Concord Rd","","","CONCORD WEST","NSW","2138","1527","Uniting Church","310 Concord Rd  ","CONCORD WEST","","","Entrance: Wunda Rd","-33.8456000","151.0890000","1138402","Assisted","1301","97","4","1"
"2","NSW","Reid","144","37","Croydon (Reid)","Appointment","Malvern Hill Uniting Church","1 Malvern Ave","","","CROYDON","NSW","2132","1540","Malvern Hill Uniting Church","1 Malvern Ave  ","CROYDON","","Murray St","Murray St entrance","-33.8837794","151.1103434","1139112","Assisted","1070","123","3","2"
"2","NSW","Reid","144","37","Croydon North","Appointment","Croydon Public School","39 Young St","","","CROYDON","NSW","2132","83450","Public School","39 Young St","CROYDON","","","Main Gate on Young St","-33.8800843","151.1150161","1139139","Assisted","1031","125","3","2"
"2","NSW","Reid","144","37","Croydon South (Reid)","Current","St James Anglican Church","2 Highbury St","","","CROYDON","NSW","2132","996","St James Anglican Church","2 Highbury St","CROYDON","","","","-33.8871000","151.1145110","1139144","Assisted","508","101","2","1"
"2","NSW","Reid","144","37","Drummoyne","Current","Drummoyne Public School","Rawson Ave","","","DRUMMOYNE","NSW","2047","1530","Public School","Rawson Ave","DRUMMOYNE","","","Entrances: Main gate Rawson Ave. Other gate Thompson St","-33.8561000","151.1530000","1138534","Assisted","2353","246","6","3"
"2","NSW","Reid","144","37","Drummoyne East","Appointment","Drummoyne Community Of Christ","7A Wrights Rd","","","DRUMMOYNE","NSW","2047","83389","Community Of Christ","7A Wrights Rd","DRUMMOYNE","","","Wrights Rd driveway & pedestian walkway","-33.8499000","151.1540000","1138507","Assisted","1578","245","4","3"
"2","NSW","Reid","144","37","Drummoyne North","Current","Drummoyne Civic Hall","1A Marlborough St","","","DRUMMOYNE","NSW","2047","1531","Civic Hall","1A Marlborough St","DRUMMOYNE","","","Cnr Marlborough St & Lyons St main entry","-33.8512380","151.1527100","1138523","Assisted","1696","241","5","3"
"2","NSW","Reid","144","37","Enfield (Reid)","Current","Enfield Public School","34A Beaumaris St","","","ENFIELD","NSW","2136","81827","Public School","34A Beaumaris St  ","ENFIELD","","","Beaumaris St two pedestrian gates Cobden St pedestrian gate","-33.8893000","151.0940000","1139320","Assisted","409","0","2","0"
"2","NSW","Reid","144","37","Five Dock","Current","Five Dock Public School","13-33 Henry St","","","FIVE DOCK","NSW","2046","1533","Public School","13-33 Henry St  ","FIVE DOCK","","","Entrance: Henry St","-33.8667000","151.1280000","1138633","Assisted","2290","196","6","2"
"2","NSW","Reid","144","37","Five Dock Central","Current","Five Dock-Drummoyne Uniting Church","5 Garfield St","","","FIVE DOCK","NSW","2046","1534","Five Dock-Drummoyne Uniting Church","5 Garfield St","FIVE DOCK","","","","-33.8687650","151.1286550","1138635","Assisted","1939","216","5","2"
"2","NSW","Reid","144","37","Five Dock East","Appointment","Drummoyne Municipality Senior Citizens Club","422 Lyons Rd","","","FIVE DOCK","NSW","2046","1550","Drummoyne Municipality Senior Citizens Club","422 Lyons Rd","FIVE DOCK","","","Main entrance via Lyons Rd","-33.8630818","151.1328130","1138616","Assisted","1769","91","5","1"
"2","NSW","Reid","144","37","Flemington","Current","Homebush West Public School","20 Exeter Rd","","","HOMEBUSH WEST","NSW","2140","1535","Public School","20 Exeter Rd  ","HOMEBUSH WEST","","Eastbourne Rd","Entrances: Eastbourne Rd Exeter to be closed","-33.8658000","151.0670000","1139601","Assisted","1802","263","5","3"
"2","NSW","Reid","144","37","Homebush","Current","Homebush Public School","Rochester St","","","HOMEBUSH","NSW","2140","1536","Public School","Rochester St","HOMEBUSH","","","Entrances:Main gate Rochester St","-33.8673591","151.0851029","1139607","Assisted","2654","403","7","4"
"2","NSW","Reid","144","37","Homebush North","Current","The McDonald College","17 George St","","","NORTH STRATHFIELD","NSW","2137","1537","The McDonald College","17 George St","NORTH STRATHFIELD","","","","-33.8590269","151.0873602","1138403","Assisted","993","193","3","2"
"2","NSW","Reid","144","37","Lidcombe (Reid)","Current","Lidcombe Public School","Mills St","","","LIDCOMBE","NSW","2141","2384","Public School","1-17 Mills St  ","LIDCOMBE","","","Mills St entrance","-33.8606160","151.0472488","1147459","Assisted","2964","366","8","4"
"2","NSW","Reid","144","37","Lidcombe South (Reid)","Current","St Stephen's Anglican Church Hall","2 Taylor St","","","LIDCOMBE","NSW","2141","81807","St Stephen's Anglican Church Hall","2 Taylor St  ","LIDCOMBE","","","Taylor St two pedestrian gates","-33.8654000","151.0450000","1147401","Assisted","317","0","1","0"
"2","NSW","Reid","144","37","Malvern Hill (Reid)","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Reid","144","37","Mortlake","Current","Mortlake Public School","Brays Rd","","","CONCORD","NSW","2137","1541","Mortlake Public School","Brays Rd  ","CONCORD","","Noble St","Entrance gates: Noble St,Brays Rd and Lancelot St","-33.8495000","151.1040000","1138304","Assisted","2916","189","8","2"
"2","NSW","Reid","144","37","Newington","Current","Newington Public School","Newington Blvd","","","NEWINGTON","NSW","2127","34328","Public School","Newington Blvd","NEWINGTON","","","Main gate-Newington Boulevarde","-33.8409000","151.0550000","1147303","Assisted","2131","244","6","3"
"2","NSW","Reid","144","37","Newington North","Appointment","Newington Community Centre","cnr Avenue of Europe & Avenue of","Asia","","NEWINGTON","NSW","2127","83669","Community Centre","cnr Ave of Europe & Ave of Asia","NEWINGTON","","Ave of Asia","Main entrance in Ave of Asia","-33.8332966","151.0570939","1147310","Assisted","903","122","3","2"
"2","NSW","Reid","144","37","Rhodes","Current","Rhodes Community Centre","63 Blaxland Rd","","","RHODES","NSW","2138","1543","Community Centre","63 Blaxland Rd","RHODES","","","Entrance: Blaxland Rd","-33.8269000","151.0890000","1138437","Assisted","2033","276","6","3"
"2","NSW","Reid","144","37","Russell Lea","Current","Russell Lea Infants School","Lithgow St","","","RUSSELL LEA","NSW","2046","1544","Infants School","Lithgow St","RUSSELL LEA","","","Entrance: Lithgow St","-33.8613000","151.1420000","1138511","Assisted","1536","78","4","1"
"2","NSW","Reid","144","37","Silverwater (Reid)","Current","Auburn North Public School","100 Adderley St","","","AUBURN","NSW","2144","81809","Auburn North Public School","100 Adderley St","AUBURN","","","","-33.8415640","151.0383770","1147237","Assisted","632","0","2","0"
"2","NSW","Reid","144","37","Strathfield","Current","Strathfield Girls High School","116 Albert Rd","","","STRATHFIELD","NSW","2135","1545","Girls High School","116 Albert Rd","STRATHFIELD","","","Entrance: Albert Rd","-33.8744000","151.0830000","1139761","Assisted","1666","194","5","2"
"2","NSW","Reid","144","37","Strathfield Central","Current","Chalmers Road School","23 Chalmers Rd","","","STRATHFIELD","NSW","2135","1546","Chalmers Road School","23 Chalmers Rd","STRATHFIELD","","","Entrance: Chalmers Rd","-33.8795903","151.0818069","1139758","Assisted","2289","191","6","2"
"2","NSW","Reid","144","37","Strathfield North","Current","Strathfield North Public School","Cumming Ave","","","CONCORD WEST","NSW","2138","1547","Strathfield North Public School","Cumming Ave","CONCORD WEST","","","Entrance: Main gate Cumming Ave","-33.8548000","151.0920000","1138407","Assisted","2924","221","8","2"
"2","NSW","Reid","144","37","Strathfield South (Reid)","Current","Strathfield South Public School","457 Liverpool Rd","","","STRATHFIELD SOUTH","NSW","2136","1548","Public School","457 Liverpool Rd  ","STRATHFIELD SOUTH","","","","-33.8909360","151.0847430","1139737","Assisted","1400","138","4","2"
"2","NSW","Reid","144","37","Strathfield West","Current","St Johns Anglican Church","93 Newton Rd","","","STRATHFIELD","NSW","2135","1549","St John's Anglican Church","93 Newton Rd","STRATHFIELD","","","Newton Rd pedestrian path","-33.8770154","151.0704345","1139723","Assisted","1206","67","4","1"
"2","NSW","Reid","144","37","Sydney (Reid)","Current","Sydney Town Hall","George St","","","SYDNEY","NSW","2000","14108","Town Hall","George St","SYDNEY","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1133740","Assisted","303","0","0","0"
"2","NSW","Reid","144","37","Wareemba","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"2","NSW","Reid","144","37","Wentworth Point","Current","Pulse Function Centre","9 The Crescent","","","WENTWORTH POINT","NSW","2127","46751","Pulse Function Centre","9 The Crescent  ","WENTWORTH POINT","","","Stromboli Strait","-33.8319000","151.0740000","1147315","Assisted","2418","317","7","3"
